"term","contrast","country","estimate","conf.low","conf.high"
"mudslide","mudslide","Costa Rica",0.0842384715279875,0.0144215369618339,0.163666101644211
"sandstorm","sandstorm","Costa Rica",0.0443797194407559,-0.294745192233982,0.202230420363573
"snowstorm","snowstorm","Costa Rica",0.0494979060384026,-0.113991327601374,0.171574429794655
"thunder","thunder","Costa Rica",0.0538622798044962,-0.0727869912181354,0.143052873746824
"tornado","tornado","Costa Rica",0.0693494820806516,-0.0327299777165345,0.180620551202582
"volcano","volcano","Costa Rica",-0.0115695150303531,-0.455897477853204,0.191299839541355
"wildfire","wildfire","Costa Rica",0.0661481532107507,0.0015779378410545,0.144756675607053
"drought","drought","Jordan",0.0843444826502121,-0.0623858364298281,0.274268040255341
"earthquake","earthquake","Jordan",0.0578138090226448,-0.0537152404831597,0.198748071976424
"flooding","flooding","Jordan",0.0891873062496804,0.0192025985128375,0.167346717310283
"heatwave","heatwave","Jordan",0.0740678142806334,-0.00391318552898225,0.154479186109302
"hurricane","hurricane","Jordan",0.0675337913989903,-0.00258982888619757,0.134316500353146
"mudslide","mudslide","Jordan",0.10133058886193,-0.000964412031958496,0.244408145604947
"sandstorm","sandstorm","Jordan",0.110335535183786,-0.0440933369406648,0.300162925011169
"snowstorm","snowstorm","Jordan",0.0289042181593086,-0.130029236695271,0.155878863708585
"thunder","thunder","Jordan",0.0675063546065411,-0.0517875494016401,0.240708906530539
"tornado","tornado","Jordan",0.074279104141912,-0.0680452363689183,0.274017553107316
"volcano","volcano","Jordan",-0.00892530824031726,-0.227978392209602,0.327233234629705
"wildfire","wildfire","Jordan",0.0675902494065646,-0.0402814004318826,0.190589622631058
"drought","drought","Laos",0.00245422140437047,-0.114743362616037,0.132203427530779
"earthquake","earthquake","Laos",0.0884944271808591,-0.0286490300921506,0.22975093258558
"flooding","flooding","Laos",0.0703224705862911,0.00299137626486528,0.138216654764644
"heatwave","heatwave","Laos",0.129372015209372,-0.0734583773315651,0.34921869173381
"hurricane","hurricane","Laos",0.0730177380818227,0.00481763336910202,0.149215235470714
"mudslide","mudslide","Laos",0.103828729669906,-0.00593403267731831,0.251829750949856
"sandstorm","sandstorm","Laos",0.0530839030915215,-0.196150149661188,0.371305148850625
"snowstorm","snowstorm","Laos",0.0603217808045408,-0.0970351067295785,0.26935731796336
"thunder","thunder","Laos",0.0481510798105812,-0.11047880623604,0.175543824882114
"tornado","tornado","Laos",0.0785514453107066,-0.0625502225568583,0.280311806117959
"volcano","volcano","Laos",-0.0125711545239124,-0.258442129262296,0.346446564100601
"wildfire","wildfire","Laos",0.0723994712339106,-0.0446972103002949,0.203935306568118
"drought","drought","Malawi",0.0368749842270954,-0.0178668650934352,0.082300534419159
"earthquake","earthquake","Malawi",0.0314252057866916,-0.0457165915837567,0.0824104996110042
"flooding","flooding","Malawi",0.048334556454084,0.015470019292128,0.0811928086862166
"heatwave","heatwave","Malawi",0.056757254310807,-0.0654726112742776,0.110103948878275
"hurricane","hurricane","Malawi",0.0386867193809702,0.0159953679525869,0.0701239970044563
"mudslide","mudslide","Malawi",0.0480549167745279,-0.00427926839146236,0.0924138070872578
"sandstorm","sandstorm","Malawi",0.0274488781911821,-0.225116127003266,0.115419531452381
"snowstorm","snowstorm","Malawi",0.0300396213674784,-0.0752174808465695,0.0937024230411305
"thunder","thunder","Malawi",0.0159552041309976,-0.120417113872517,0.0584173071383471
"tornado","tornado","Malawi",0.038472389580409,-0.0376447046173882,0.0997511485523947
"volcano","volcano","Malawi",-0.00586258837193549,-0.394883363348416,0.108605870419849
"wildfire","wildfire","Malawi",0.0323495983891228,-0.0493496184852618,0.0712648417605008
"drought","drought","Malaysia",0.0954465397334358,-0.0952968673470092,0.255544671362809
"earthquake","earthquake","Malaysia",0.085723364915636,-0.0522426043526001,0.219271387613676
"flooding","flooding","Malaysia",0.0564207895504946,-0.0118791983138374,0.121852270324038
"heatwave","heatwave","Malaysia",0.134290596869625,-0.102095205009098,0.308524873339388
"hurricane","hurricane","Malaysia",0.0784604273263789,-0.00136241742913761,0.148595898890135
"mudslide","mudslide","Malaysia",0.10584231455624,-0.00952526815048559,0.209613598933843
"sandstorm","sandstorm","Malaysia",0.058527366634415,-0.292283995890782,0.323395403280437
"snowstorm","snowstorm","Malaysia",0.0656459447221228,-0.12148753952131,0.252479840308307
"thunder","thunder","Malaysia",0.0728532168355615,-0.0743456327206418,0.207815573540297
"tornado","tornado","Malaysia",0.0890813115550105,-0.0649270585166605,0.272141702070057
"volcano","volcano","Malaysia",-0.0107315708838674,-0.39522713974547,0.300801150875417
"wildfire","wildfire","Malaysia",0.0778066479951967,-0.0483515292918314,0.196503833715598
"drought","drought","Mauritania",0.199395307371798,0.046277154148791,0.36800947832902
"earthquake","earthquake","Mauritania",0.063403128145588,-0.0714610206308504,0.214707324719138
"flooding","flooding","Mauritania",0.149403428140573,0.0858858851289636,0.213442599625205
"heatwave","heatwave","Mauritania",0.132257160462757,-0.0733353222618325,0.348297046739844
"hurricane","hurricane","Mauritania",0.0884618574810302,0.0393470183249127,0.173914321988123
"mudslide","mudslide","Mauritania",0.106334337590129,-0.015064684506801,0.250320717227233
"sandstorm","sandstorm","Mauritania",0.0549502490151136,-0.21713311787621,0.368973213175228
"snowstorm","snowstorm","Mauritania",0.059852933913311,-0.0858984103263393,0.260317918543504
"thunder","thunder","Mauritania",0.063303850812536,-0.0815882678897872,0.19841085603167
"tornado","tornado","Mauritania",0.0709982648909996,-0.0478754471136709,0.193226990590023
"volcano","volcano","Mauritania",-0.0111536310520022,-0.271112805873212,0.357293548152665
"wildfire","wildfire","Mauritania",0.0478912876322898,-0.0972436674873537,0.125514057898424
"drought","drought","Moldova",0.14452238218219,0.0660729618452559,0.225887954908948
"earthquake","earthquake","Moldova",0.131380416514545,0.0234492372054344,0.251559835428942
"flooding","flooding","Moldova",0.0628237397283433,-0.0194278429662684,0.146166463199513
"heatwave","heatwave","Moldova",0.133999169249124,-0.0881814112362588,0.354602617218564
"hurricane","hurricane","Moldova",0.0741156341459961,-0.00209158754249786,0.146648530312009
"mudslide","mudslide","Moldova",0.115277653239691,0.0128990272158997,0.281046510560073
"sandstorm","sandstorm","Moldova",0.0559228631420912,-0.231423350559866,0.389063613243059
"snowstorm","snowstorm","Moldova",0.0614156139436897,-0.103741757445512,0.273052679913935
"thunder","thunder","Moldova",0.0923924401085886,0.000248740566516844,0.24307285559234
"tornado","tornado","Moldova",0.0810431159824396,-0.0760424522253483,0.283223513849598
"volcano","volcano","Moldova",-0.0100086692960217,-0.286129425650884,0.34033502116798
"wildfire","wildfire","Moldova",0.0802978669626396,-0.0259136106582429,0.21058334091693
"drought","drought","Morocco",0.0429278930758255,-0.0958158088447656,0.15052708446114
"earthquake","earthquake","Morocco",0.0696461751767152,0.00838248544420031,0.130477662636798
"flooding","flooding","Morocco",0.0589087473710285,-0.0311751587540043,0.133332458332615
"heatwave","heatwave","Morocco",0.10730854859969,-0.0905098980126846,0.224785335109594
"hurricane","hurricane","Morocco",0.0637037490195627,-0.000886329570431682,0.118296242231657
"mudslide","mudslide","Morocco",0.0886924521333544,-0.0115533801904347,0.179913699169696
"sandstorm","sandstorm","Morocco",0.0532029684144561,-0.327954604957691,0.24268054674418
"snowstorm","snowstorm","Morocco",0.0554813718014598,-0.116564318246759,0.187942618955499
"thunder","thunder","Morocco",0.0583634791535887,-0.0851452567177718,0.165600170173067
"tornado","tornado","Morocco",0.069109885385175,-0.077998474060479,0.196751536781606
"volcano","volcano","Morocco",-0.0123363192055892,-0.437562889021509,0.220816556452839
"wildfire","wildfire","Morocco",0.0456882223814176,-0.0820511305038113,0.10256014124192
"drought","drought","Mozambique",0.0915033877254773,-0.0191169125547083,0.201581055651507
"earthquake","earthquake","Mozambique",0.0639486777479673,-0.0739285946987162,0.188808473116021
"flooding","flooding","Mozambique",0.0806332540209655,0.0140506401258798,0.143661664073396
"heatwave","heatwave","Mozambique",0.124967800812219,-0.0925984176551454,0.279870725520253
"hurricane","hurricane","Mozambique",0.0688680531950522,0.0160045423328166,0.111134501761646
"mudslide","mudslide","Mozambique",0.106284960360807,0.00665112607084134,0.229690849415926
"sandstorm","sandstorm","Mozambique",0.0558939063928578,-0.312582402748813,0.301066937443611
"snowstorm","snowstorm","Mozambique",0.061270794110984,-0.118955056103285,0.227285160933809
"thunder","thunder","Mozambique",0.0842775911155277,-0.0328120729876319,0.234747323982623
"tornado","tornado","Mozambique",0.0791703691836459,-0.0955696243439587,0.249344511486395
"volcano","volcano","Mozambique",-0.0130629519729026,-0.385029173018812,0.281685739765012
"wildfire","wildfire","Mozambique",0.0741108394238483,-0.0538724355454202,0.183472173511944
"drought","drought","Myanmar",0.0874564160582157,-0.0737154563401225,0.278830852611582
"earthquake","earthquake","Myanmar",0.0537416555503032,-0.0384398863747383,0.154329268124072
"flooding","flooding","Myanmar",0.0890198876208738,0.0135696743730739,0.168472401233922
"heatwave","heatwave","Myanmar",0.131693208482004,-0.0842213814361595,0.359357009470875
"hurricane","hurricane","Myanmar",0.0754374159276696,0.0208092991084328,0.142073213352617
"mudslide","mudslide","Myanmar",0.102240014900593,-0.0118172741180183,0.21446003659625
"sandstorm","sandstorm","Myanmar",0.0512706661927619,-0.213274942063863,0.384254753923775
"snowstorm","snowstorm","Myanmar",0.0594044353603813,-0.0998946675391616,0.261247543914137
"thunder","thunder","Myanmar",0.0657834192369187,-0.0767680149396477,0.221876436055558
"tornado","tornado","Myanmar",0.086149760088055,-0.0423609950693338,0.311406054304724
"volcano","volcano","Myanmar",-0.00987092240430674,-0.256073502507112,0.35870440247972
"wildfire","wildfire","Myanmar",0.0724536740222295,-0.0408977565496827,0.194434774960667
"drought","drought","Nigeria",0.222698575320233,0.0685645208843228,0.376378621474795
"earthquake","earthquake","Nigeria",0.0673646552708722,-0.0750476707374928,0.215632132307355
"flooding","flooding","Nigeria",0.123076326819631,0.0562486385869919,0.189265769598523
"heatwave","heatwave","Nigeria",0.136804672119312,-0.113975902765013,0.345133919087598
"hurricane","hurricane","Nigeria",0.0803344119542493,0.00566240943182835,0.162751252582235
"mudslide","mudslide","Nigeria",0.110156442672348,-0.00403027970075575,0.255945837015734
"sandstorm","sandstorm","Nigeria",0.0248936083246341,-0.272247839751504,0.294032299587875
"snowstorm","snowstorm","Nigeria",0.0636430699547553,-0.116364851850617,0.267660200142254
"thunder","thunder","Nigeria",0.0612984330455861,-0.0928383647505279,0.191495735487722
"tornado","tornado","Nigeria",0.0840472038444512,-0.080253236161717,0.29080826259986
"volcano","volcano","Nigeria",-0.0113083252466582,-0.301708584615768,0.356268191300028
"wildfire","wildfire","Nigeria",0.0778481372972694,-0.0487284473284792,0.204602695903039
"drought","drought","Pakistan",0.09660601397977,-0.0875004699231722,0.278697062217435
"earthquake","earthquake","Pakistan",0.0782237986843782,-0.0528147829744962,0.221109464172931
"flooding","flooding","Pakistan",0.0367782549135122,-0.0243534455091537,0.100343027437383
"heatwave","heatwave","Pakistan",0.138007676995292,-0.0957870132781557,0.339010107266562
"hurricane","hurricane","Pakistan",0.0783053300748004,0.00153927578233462,0.157398900643888
"mudslide","mudslide","Pakistan",0.110922296018905,-0.0125380701661895,0.260848455289987
"sandstorm","sandstorm","Pakistan",0.0577470745835236,-0.237997670512907,0.37476070140676
"snowstorm","snowstorm","Pakistan",0.0647907581337941,-0.116486826338073,0.270332214213237
"thunder","thunder","Pakistan",0.0680110084826499,-0.0859713705929502,0.22712606471891
"tornado","tornado","Pakistan",0.0925514000271154,-0.0470442440892347,0.306909025406184
"volcano","volcano","Pakistan",-0.00839453542371493,-0.30244467985199,0.325565054894738
"wildfire","wildfire","Pakistan",0.0770612731296904,-0.0451060907596459,0.207572144300449
"drought","drought","Senegal",0.0360933767900917,-0.0844443528549235,0.150938475725766
"earthquake","earthquake","Senegal",0.0680608913955131,-0.0780432202905603,0.216209944521945
"flooding","flooding","Senegal",0.0912721466635798,0.0287231948060917,0.154267137329934
"heatwave","heatwave","Senegal",0.137379659195266,-0.100439450045895,0.32364764357268
"hurricane","hurricane","Senegal",0.0874821224450579,0.0255184043311948,0.17554942379383
"mudslide","mudslide","Senegal",0.112714727069961,-0.0147965450719291,0.249961728870004
"sandstorm","sandstorm","Senegal",0.0615011354806282,-0.266394741471996,0.356393655449935
"snowstorm","snowstorm","Senegal",0.066498804268572,-0.10664405596146,0.260430228212728
"thunder","thunder","Senegal",0.0634839247269763,-0.106875466752794,0.201343855493403
"tornado","tornado","Senegal",0.0907246977964224,-0.057733617148933,0.292117353465475
"volcano","volcano","Senegal",-0.0123974551523459,-0.331208489660934,0.307945671061575
"wildfire","wildfire","Senegal",0.0771950272041265,-0.0457530448286022,0.197116670757997
"drought","drought","Slovakia",0.0271737662812107,-0.0940107073574419,0.153381205212495
"earthquake","earthquake","Slovakia",0.0635122382318203,-0.0633272395167483,0.20881209145392
"flooding","flooding","Slovakia",0.0896606420108208,0.0207733325294705,0.161612715877925
"heatwave","heatwave","Slovakia",0.129276278070883,-0.0830822864895043,0.345454366418088
"hurricane","hurricane","Slovakia",0.083593739702258,0.0311185264676603,0.180364631560394
"mudslide","mudslide","Slovakia",0.105238553689109,-0.0154770928174918,0.262174998025876
"sandstorm","sandstorm","Slovakia",0.0535614397224075,-0.213781562820363,0.37788418468946
"snowstorm","snowstorm","Slovakia",0.0611144958115032,-0.100374484130284,0.271622760969965
"thunder","thunder","Slovakia",0.0870906688098166,-0.00459228377129534,0.219204973356792
"tornado","tornado","Slovakia",0.0715881771018029,-0.0975466254655903,0.254014105799671
"volcano","volcano","Slovakia",-0.0118571456888932,-0.281846826041925,0.340664201633319
"wildfire","wildfire","Slovakia",0.0939907540419043,0.0174722960475935,0.25551917321695
"drought","drought","Togo",0.0388481485736188,-0.0615645388268924,0.139339649136611
"earthquake","earthquake","Togo",0.0682293018424832,-0.0823332647622317,0.211803141541837
"flooding","flooding","Togo",0.0900695798044509,0.0223916569491211,0.15618767467159
"heatwave","heatwave","Togo",0.137054395060711,-0.092417228787956,0.311500487233964
"hurricane","hurricane","Togo",0.0778637701070121,0.0110317150957837,0.139354289712139
"mudslide","mudslide","Togo",0.105787392253216,-0.0250187410814978,0.223806069942271
"sandstorm","sandstorm","Togo",0.0625084715236209,-0.291883783241991,0.342540929636181
"snowstorm","snowstorm","Togo",0.0660192806291388,-0.121305781796106,0.255031697170685
"thunder","thunder","Togo",0.0694903460879006,-0.0932329762579364,0.216899859480192
"tornado","tornado","Togo",0.0823938258517528,-0.0878117048811189,0.274316302112476
"volcano","volcano","Togo",-0.0106514095378015,-0.363905113367903,0.32291413582758
"wildfire","wildfire","Togo",0.0787635398624904,-0.0573006817722895,0.205874924759492
"drought","drought","Vietnam",0.0934905262757921,-0.081515746416562,0.255295956585738
"earthquake","earthquake","Vietnam",0.0758540856161195,-0.0620131746779653,0.206492653254537
"flooding","flooding","Vietnam",0.0404833953298915,-0.0344566165547442,0.111689135333993
"heatwave","heatwave","Vietnam",0.135035201570183,-0.088166678314954,0.310451312691936
"hurricane","hurricane","Vietnam",0.0698458371292515,-0.0115074725986352,0.118419274294935
"mudslide","mudslide","Vietnam",0.108137273718139,-0.0113987240600398,0.231464834292788
"sandstorm","sandstorm","Vietnam",0.0597513103896169,-0.284122540301367,0.327692529380367
"snowstorm","snowstorm","Vietnam",0.0643935640470293,-0.118792879822442,0.254120640614893
"thunder","thunder","Vietnam",0.0689372604227095,-0.0958070532533382,0.209370250110001
"tornado","tornado","Vietnam",0.0760738273539431,-0.114700706841316,0.239960127965356
"volcano","volcano","Vietnam",-0.0117782975622194,-0.363652114957228,0.312494150122105
"wildfire","wildfire","Vietnam",0.0732664049190937,-0.0639838493439714,0.180807225433501
"drought","drought","Zambia",0.0529079840905278,-0.10439741476049,0.156003551640469
"earthquake","earthquake","Zambia",0.0521468310383359,-0.0661010635894132,0.144381552910769
"flooding","flooding","Zambia",0.0680819301215502,0.006986043742671,0.124028937452776
"heatwave","heatwave","Zambia",0.0968645705606367,-0.0773720688703274,0.202979328395816
"hurricane","hurricane","Zambia",0.0589875152259593,0.00451960493210177,0.108835603513289
"mudslide","mudslide","Zambia",0.0812247040744156,-0.011140605883995,0.161516712536657
"sandstorm","sandstorm","Zambia",0.0451564600603393,-0.314803211028242,0.209592554142031
"snowstorm","snowstorm","Zambia",0.0492674103453381,-0.107926352317527,0.165811391219394
"thunder","thunder","Zambia",0.0551187342783108,-0.0660301093680486,0.149090373555122
"tornado","tornado","Zambia",0.0624565736993831,-0.0618269831119684,0.17379820755991
"volcano","volcano","Zambia",-0.00987544889968883,-0.455820812216264,0.205841933774636
"wildfire","wildfire","Zambia",0.0581347978115227,-0.0390893451179649,0.132504694434752
"education","university - elementary","Austria",0.0756340178777468,0.00968246339536417,0.141617337867949
"education","university - elementary","Benin",0.134959141079371,0.0518726033930914,0.216241491123945
"education","university - elementary","Botswana",0.0959609974693007,0.0288211311404379,0.159814158203689
"education","university - elementary","Brazil",0.0545886382879071,0.00681901524075743,0.0951738595629014
"education","university - elementary","Bulgaria",0.118801755872022,0.0544658694010213,0.184752047254033
"education","university - elementary","Cameroon",0.100641124431578,0.00343549569313929,0.195649039704366
"education","university - elementary","China",0.0555287256392119,0.0227597934783228,0.0875622186069874
"education","university - elementary","El Salvador",0.15290356420043,0.0737591534260048,0.227218718475446
"education","university - elementary","Eswatini",0.0745385338864831,0.0241505425389072,0.121767161269186
"education","university - elementary","Finland",0.13165981311786,0.0636453494786055,0.196889944791703
"education","university - elementary","France",0.124977292357857,0.0561652364312528,0.195292933503764
"education","university - elementary","Ghana",0.0669498400678397,-0.0199645024160196,0.145433212296125
"education","university - elementary","Guatemala",0.112166034901512,0.0405513026119527,0.182325002291879
"education","university - elementary","Guinea",0.0919222712773476,0.0237285041249578,0.154684343367843
"education","university - elementary","India",0.128255668460558,0.0755350888883462,0.181912462861074
"education","university - elementary","Iraq",0.0696002449326452,-0.00272642250951149,0.143952629852045
"education","university - elementary","Israel",0.110195834850525,0.0587761134410679,0.166347637109362
"education","university - elementary","Japan",0.0906700213847422,0.0276541622929296,0.157970596520066
"education","university - elementary","Kazakhstan",0.0566974812327824,-0.0198589352772417,0.12900990348616
"education","university - elementary","Kuwait",0.173411560655326,0.108512802508356,0.237657405165818
"education","university - elementary","Kyrgyzstan",0.093115884590341,0.0243136744415185,0.161660901867555
"education","university - elementary","Lebanon",0.0845908312698699,0.0179539904303767,0.149356677472731
"education","university - elementary","Libya",0.0816669060743059,0.0111071027244325,0.149583927509661
"education","university - elementary","Madagascar",0.0868883446194094,0.0100909830244895,0.151036444901546
"education","university - elementary","Mongolia",0.0733919663247058,0.00775592018458349,0.137893866197022
"education","university - elementary","New Zealand",0.150387136938824,0.0788074221823318,0.221392771866252
"education","university - elementary","North Macedonia",0.0870907468810733,0.0208672062052583,0.152445669266575
"education","university - elementary","Portugal",0.0410793322548445,-0.00765883175269357,0.089346434288041
"education","university - elementary","Romania",0.0335761101453615,-0.04113655005496,0.103456280017699
"education","university - elementary","Russia",0.00192101607936982,-0.0580756817661305,0.0538875519044075
"education","university - elementary","Sierra Leone",0.104833337651018,0.0341004135305196,0.167412961442311
"education","university - elementary","Somalia",0.129878788774286,0.0457867846640034,0.213608577011421
"education","university - elementary","South Korea",0.15446754803046,0.0974064425826946,0.213314619785001
"education","university - elementary","Sweden",0.130594411621107,0.0576915777167913,0.19915200398822
"education","university - elementary","Thailand",0.0962187759267665,0.0190976430806893,0.174054342720176
"education","university - elementary","Turkey",0.0756378932100462,0.00638831292893203,0.14125986348993
"education","university - elementary","Uganda",0.104734052576985,0.000258009831467395,0.198698792125685
"education","university - elementary","United Arab Emirates",0.0759217718437918,0.0160733415439794,0.126818684139829
"education","university - elementary","United Kingdom",0.0625643741633779,0.00261791733052014,0.126843237933831
"education","university - elementary","Uruguay",0.0860131946447039,0.0223051299997342,0.145575724292119
"individual_income","richest20 - poorest20","Austria",-0.0143122740268611,-0.0691648657804847,0.0402228620426769
"individual_income","richest20 - poorest20","Benin",-0.00988066101007426,-0.0688426636769564,0.050175012305275
"individual_income","richest20 - poorest20","Botswana",0.022009194012813,-0.0352095969487019,0.0777737752736139
"individual_income","richest20 - poorest20","Brazil",0.0377011320722346,0.0056677247571598,0.0707110302285052
"individual_income","richest20 - poorest20","Bulgaria",0.0370878751437981,-0.0240290766175885,0.0967473677539448
"individual_income","richest20 - poorest20","Cameroon",0.00740491593196425,-0.051123836250767,0.0658795660151018
"individual_income","richest20 - poorest20","China",0.0327161369886008,0.00165209153199845,0.0660668748014103
"individual_income","richest20 - poorest20","El Salvador",0.0884152968656446,0.0310186871401303,0.147694763786029
"individual_income","richest20 - poorest20","Eswatini",0.0199916368007652,-0.0218466545012805,0.0585368152642973
"individual_income","richest20 - poorest20","Finland",-0.0169465832528409,-0.0751500536693971,0.0400189211828333
"individual_income","richest20 - poorest20","France",-0.0300153962572538,-0.0888992998676008,0.0272203886598795
"individual_income","richest20 - poorest20","Ghana",0.022881049871904,-0.037112570742647,0.0823612960120245
"individual_income","richest20 - poorest20","Guatemala",0.0594784812257002,0.00454369955542546,0.11241799714135
"individual_income","richest20 - poorest20","Guinea",-0.00269432259515943,-0.0618799127438235,0.0580232897864104
"individual_income","richest20 - poorest20","India",0.0190243893015881,-0.0223947916035395,0.0611132468223325
"individual_income","richest20 - poorest20","Iraq",0.00459328079405262,-0.0506119552187697,0.0593706370104119
"individual_income","richest20 - poorest20","Israel",0.0359573154919254,-0.00677335700807183,0.084136651224345
"individual_income","richest20 - poorest20","Japan",-0.0300010821264512,-0.0916229156428414,0.0295533623026839
"individual_income","richest20 - poorest20","Kazakhstan",0.0408146683969506,-0.0210049364967553,0.104459356891081
"individual_income","richest20 - poorest20","Kuwait",-0.01654050143757,-0.0731030307279074,0.0408032274164467
"individual_income","richest20 - poorest20","Kyrgyzstan",0.0789735643863492,0.0223963360953505,0.136816284777545
"individual_income","richest20 - poorest20","Lebanon",0.0091046297413189,-0.0478482582672899,0.071287920477908
"individual_income","richest20 - poorest20","Libya",0.0171086894375515,-0.0484336739267105,0.0861525808884292
"individual_income","richest20 - poorest20","Madagascar",-0.00947770369027243,-0.0633360058228915,0.0435412735230484
"individual_income","richest20 - poorest20","Mongolia",-0.0164932835317815,-0.0770505582573131,0.0424315672849688
"individual_income","richest20 - poorest20","New Zealand",0.0159711328866707,-0.0420633360182961,0.0776676505278242
"individual_income","richest20 - poorest20","North Macedonia",0.0114731034550725,-0.0462968923879418,0.0694367080255512
"individual_income","richest20 - poorest20","Portugal",0.00288000289037967,-0.0404332047490394,0.0454242376003569
"individual_income","richest20 - poorest20","Romania",-0.00841831843107988,-0.0640683075684847,0.0473388201069608
"individual_income","richest20 - poorest20","Russia",-0.00159595013440106,-0.0457703340378066,0.0422972429503197
"individual_income","richest20 - poorest20","Sierra Leone",0.02271076795422,-0.0289627703442515,0.073100926934036
"individual_income","richest20 - poorest20","Somalia",-0.0945442047069559,-0.155738026421621,-0.0360554120770968
"individual_income","richest20 - poorest20","South Korea",0.0258678531834967,-0.0342376164081475,0.0841060513721404
"individual_income","richest20 - poorest20","Sweden",-0.0163564269814298,-0.0771975581418065,0.0432698638107758
"individual_income","richest20 - poorest20","Thailand",-0.013821524733244,-0.0773201551207259,0.0470854052438994
"individual_income","richest20 - poorest20","Turkey",-0.00516102267885442,-0.0608512641436878,0.0516256062376837
"individual_income","richest20 - poorest20","Uganda",0.0199199471783625,-0.0449814198115146,0.084390506779582
"individual_income","richest20 - poorest20","United Arab Emirates",0.0358371823987615,-0.0192482830496765,0.0937871692978075
"individual_income","richest20 - poorest20","United Kingdom",-0.00293669122393499,-0.0574242646999403,0.04757190283655
"individual_income","richest20 - poorest20","Uruguay",0.0238461452985179,-0.0274736619920275,0.0733183116204011
"education","university - elementary","Argentina",0.0922171037895174,0.0291071983220617,0.151752874853938
"education","university - elementary","Azerbaijan",0.0991739926201557,0.0244865744878125,0.170276601156186
"education","university - elementary","Denmark",0.101594484865671,0.0281737992782151,0.170493690211046
"education","university - elementary","Dominican Republic",0.12367352705335,0.0565999384514778,0.194058502517869
"education","university - elementary","Egypt",0.0904079098315784,0.0173686090782206,0.169228787913827
"education","university - elementary","Estonia",0.0620253314570642,0.0140974267570129,0.104873368132165
"education","university - elementary","Iran",0.139577216269177,0.0726452655392266,0.208652076553965
"education","university - elementary","Lithuania",0.166572969894023,0.095425609279721,0.242679235031763
"education","university - elementary","Netherlands",0.141057053647757,0.072340736670712,0.206910135389644
"education","university - elementary","Norway",0.154643559236248,0.0867331896831981,0.220895030746709
"education","university - elementary","Paraguay",0.10385842414094,0.0362240559337223,0.165575798814943
"education","university - elementary","Peru",0.131024673180026,0.067344089553599,0.195410924484944
"education","university - elementary","Poland",0.134130298374574,0.0617631163765734,0.207840341178757
"education","university - elementary","South Africa",0.141458764186113,0.0646504947461354,0.213213971978992
"education","university - elementary","Spain",0.045160434866808,-0.0167666679614399,0.104070636296694
"education","university - elementary","Sri Lanka",0.110132304582899,0.00854922315152783,0.20987872364598
"education","university - elementary","Switzerland",0.066591590048782,0.0022527214643249,0.129679976739417
"education","university - elementary","Tajikistan",0.0930138399129698,0.0222661920443022,0.164283421078947
"education","university - elementary","Tanzania",0.0911082063046324,-0.00717837050699083,0.180294415561075
"education","university - elementary","Zimbabwe",0.120669472329485,0.0396621378162156,0.196845782350284
"individual_income","richest20 - poorest20","Argentina",0.03462121363743,-0.0144465879456517,0.080928591111185
"individual_income","richest20 - poorest20","Azerbaijan",-0.0205452634690187,-0.0798561741063824,0.0398136677153994
"individual_income","richest20 - poorest20","Denmark",-0.0230280508651104,-0.0825798279733011,0.0342328848580866
"individual_income","richest20 - poorest20","Dominican Republic",0.0454580187715275,-0.00958404886976652,0.101490920006746
"individual_income","richest20 - poorest20","Egypt",-0.011972111522885,-0.0686185036577163,0.0467022182540439
"individual_income","richest20 - poorest20","Estonia",0.0238246440086527,-0.0196723710441914,0.0697982889335678
"individual_income","richest20 - poorest20","Iran",-0.0103724989430898,-0.0703123737384467,0.0496199181054295
"individual_income","richest20 - poorest20","Lithuania",0.0116394538483601,-0.0436557200222435,0.0691261050685357
"individual_income","richest20 - poorest20","Netherlands",-0.00877953219009091,-0.0697216059150606,0.0525748431731878
"individual_income","richest20 - poorest20","Norway",-0.0306319805811742,-0.0863419492396294,0.0282588257989729
"individual_income","richest20 - poorest20","Paraguay",0.00461600249686302,-0.0545147563448148,0.0629499615242247
"individual_income","richest20 - poorest20","Peru",0.0320108231018855,-0.0212845144220014,0.0863939912665771
"individual_income","richest20 - poorest20","Poland",0.0146789327292276,-0.044428933409374,0.0754751056691118
"individual_income","richest20 - poorest20","South Africa",0.00346798028017249,-0.0542137176032417,0.0606812795756576
"individual_income","richest20 - poorest20","Spain",-0.000741178092702344,-0.0485847356447342,0.0435376858262458
"individual_income","richest20 - poorest20","Sri Lanka",0.0300801675957119,-0.0308299275994777,0.0931652391425218
"individual_income","richest20 - poorest20","Switzerland",-0.0594014602774482,-0.118740458918574,-0.00284712128776833
"individual_income","richest20 - poorest20","Tajikistan",0.0142143174555839,-0.0501700585610472,0.0804780334458926
"individual_income","richest20 - poorest20","Tanzania",0.0102378252062736,-0.0500633670282726,0.0686948428805121
"individual_income","richest20 - poorest20","Zimbabwe",-0.0233084903066565,-0.0810513462739036,0.0344457775812442
"education","university - elementary","Albania",0.100938471157867,0.0350580330745933,0.16437986236113
"education","university - elementary","Australia",0.173202970159826,0.10045072162028,0.244937783592951
"education","university - elementary","Canada",0.137246264982493,0.0661721772218555,0.210755153753591
"education","university - elementary","Comoros",0.0782025003225907,0.000608369745910866,0.151099042501149
"education","university - elementary","Ecuador",0.114133607710327,0.0582497974126694,0.1698987093724
